pilot_name,team_name,track_city,dnf_percent,avg_speed,wins_count,number_of_overtaking_last_year,driver_salary_mln,collision
13,13,12,12,295.64116725428124,40,89,14,0
5,5,13,6,261.1986001209841,41,90,50,0
1,1,4,22,314.07032682109207,11,29,42,0
9,9,6,18,95.98697515776304,76,93,31,1
7,7,3,26,332.8338488414127,95,84,35,0
6,7,19,9,178.765989813891,99,88,36,0
16,17,10,27,89.94044506172241,87,17,54,1
0,0,12,4,53.0314614947764,78,14,9,1
9,9,3,24,265.45962586024683,37,97,29,0
4,5,20,22,278.36316158012846,44,5,60,0
2,3,6,0,170.82127108693018,49,42,13,0
17,17,7,21,233.3773309569083,57,30,20,0
4,5,11,14,203.29628076697216,0,1,62,0
9,9,3,5,96.51726814695246,29,46,34,1
3,3,15,23,277.21435449757473,17,61,10,0
2,3,4,13,156.48119837358635,15,16,25,0
19,19,7,10,179.3565393305825,7,70,4,0
15,15,10,2,216.71936461212084,86,67,54,0
17,17,6,7,264.7059846648912,42,20,50,0
9,9,15,23,112.44923882679107,19,0,19,1
18,19,21,1,158.55266788215712,70,44,57,0
18,19,1,19,301.93077013187275,82,81,12,0
14,15,21,26,126.3213511553404,88,55,43,1
6,7,8,20,214.90508772921325,4,58,32,0
2,3,5,24,74.92155673163413,66,69,36,1
10,11,0,5,341.22765765765854,15,88,28,0
5,5,21,19,75.34825291369704,29,15,27,1
16,17,8,16,339.10800230437576,37,15,26,0
19,19,17,0,111.64469040098427,5,49,12,1
7,7,15,4,85.23805308092295,71,30,18,1
8,9,3,12,245.7594766490016,24,77,59,0
17,17,12,9,163.44025175693594,2,22,54,0
13,13,14,18,204.13946283959572,83,43,1,0
18,19,13,15,205.81623486624693,17,78,12,0
15,15,9,21,123.2871122673772,78,62,44,1
11,11,20,14,232.64493214053417,91,95,52,0
17,17,10,17,319.90912161475467,64,89,29,0
6,7,11,11,225.92609513357377,14,90,54,0
16,17,2,10,161.10935245245972,58,4,7,0
4,5,12,10,249.81606340860964,17,95,39,0
4,5,13,27,244.0324887758245,30,39,48,0
10,11,3,9,235.9101501871208,67,44,14,0
19,19,2,6,174.49571750303892,27,51,44,0
1,1,11,3,282.422806375006,22,56,10,0
2,3,7,3,246.35900749272625,94,83,31,0
1,1,20,28,320.0624463096233,21,6,65,0
11,11,18,16,219.9517554948951,43,21,53,0
17,17,11,5,108.8962145131604,12,84,8,1
9,9,12,15,266.73031670236094,4,60,19,0
9,9,18,26,170.16031036866508,4,77,56,1
13,13,0,7,298.4937237804325,35,5,40,0
3,3,5,12,337.972683353698,97,53,55,0
6,7,9,15,279.7563932964774,87,19,9,0
13,13,11,19,261.7990677056607,22,34,25,0
1,1,15,28,191.2153180050199,66,79,25,0
7,7,0,19,63.27465908576413,60,91,24,1
17,17,4,21,275.3104380100824,7,67,40,1
13,13,3,8,166.3146118117458,85,24,33,0
13,13,1,15,154.46640289208767,2,60,42,0
14,15,20,5,302.02118084171036,61,76,28,0
8,9,5,11,204.01689424980557,14,58,58,0
8,9,12,13,271.1773557417539,37,91,65,0
4,5,4,21,155.12749069617905,17,71,52,0
7,7,16,23,141.85289445471045,94,1,31,1
3,3,7,3,111.94099561891726,54,54,51,1
9,9,5,29,162.49419235933942,48,50,58,0
3,3,4,5,59.38813651993387,35,2,47,1
8,9,1,21,260.18094710231503,37,73,25,0
1,1,22,15,259.52436806539777,76,73,31,0
11,11,18,4,116.07387641897648,30,13,6,1
3,3,18,17,235.96040360209315,34,33,55,0
9,9,21,28,338.6552380073264,12,10,52,0
1,1,19,15,99.14385243512956,19,51,10,1
3,3,3,1,228.75050060849568,58,94,47,0
8,9,0,22,315.27881728643956,38,66,32,0
6,7,19,19,299.39346463812274,11,52,64,0
13,13,4,9,320.5049748716989,40,26,16,0
3,3,17,15,58.56143263816806,31,12,60,1
8,9,13,29,95.54860735595628,65,11,27,1
1,1,1,11,263.1723729498928,9,45,19,0
2,3,12,4,61.738808865664375,65,69,40,1
8,9,11,29,292.13914269247465,92,25,28,0
11,11,11,22,133.55385520716,36,4,36,1
0,0,14,7,207.62341019492152,98,83,53,0
8,9,18,13,297.5739470138172,91,40,28,0
5,5,0,11,347.12100686312056,7,22,28,0
11,11,23,5,204.8746268050017,41,2,4,0
15,15,12,6,184.36807425557015,83,71,11,0
7,7,7,24,173.93190057739798,44,65,9,0
8,9,22,14,136.81550366253822,86,91,43,1
10,11,11,12,278.82282701394666,21,96,10,0
5,5,19,28,88.69958178626496,1,8,24,1
11,11,11,4,179.8883503391806,24,11,41,0
18,19,11,9,215.801800111846,86,0,61,0
16,17,8,2,245.043738960265,78,44,21,0
0,0,17,21,171.8742568408825,63,2,38,0
13,13,2,18,81.34478929436264,81,33,40,1
6,7,9,27,344.13166110898703,3,16,51,0
14,15,6,9,163.00663483761204,81,37,13,0
8,9,17,23,144.10138638215838,86,48,51,1
7,7,22,20,134.22247318238868,89,21,41,1
15,15,5,27,297.11704912937375,72,50,48,0
12,13,12,21,161.86239248628797,92,44,63,0
5,5,2,7,266.0908871918728,67,62,23,0
4,5,15,3,304.0574359955349,24,4,26,0
11,11,23,19,250.4590421443959,65,91,47,0
7,7,23,16,343.82373513703277,71,75,8,0
15,15,17,25,236.58051680033967,93,11,63,0
6,7,5,10,167.59014431677124,74,75,40,0
6,7,10,20,168.50191463491552,31,11,5,0
15,15,12,16,329.49652219105815,18,31,2,0
7,7,16,19,337.23905034272235,2,57,38,0
7,7,23,10,184.57941793894884,96,97,60,0
19,19,23,20,269.9830899691094,37,44,36,0
14,15,4,28,186.86527295171427,83,49,24,0
6,7,11,7,189.9693102973471,79,24,44,0
7,7,11,19,50.33509075021008,76,83,32,1
15,15,23,2,100.311351828492,15,4,8,1
9,9,22,16,238.00144212494487,27,74,58,0
5,5,14,3,201.11550503456004,61,56,14,0
4,5,1,18,275.9389660917653,54,42,27,0
6,7,8,17,331.7727601848277,14,12,61,0
11,11,0,0,76.1961906060854,45,64,28,1
4,5,9,25,278.33324632283563,57,84,43,0
8,9,3,18,231.21367835634695,78,86,37,0
17,17,23,27,269.679001454565,62,70,22,0
3,3,23,14,338.438365674336,77,48,54,0
16,17,4,16,181.835231962653,30,47,11,0
16,17,17,27,94.1945974093896,81,38,21,1
11,11,9,13,166.5294188183148,86,57,46,0
2,3,1,3,121.3323042366519,79,57,63,1
3,3,0,13,247.33280734166755,99,84,43,0
1,1,15,9,277.17955973622594,36,88,14,0
10,11,8,18,279.0074863297076,5,2,12,0
1,1,21,8,113.29499366341034,46,57,13,1
14,15,13,3,245.71779129442513,29,69,40,0
5,5,13,23,273.67117263378924,32,25,51,0
1,1,0,7,176.17502989880316,65,57,12,0
10,11,9,22,217.3733942896957,89,74,62,0
19,19,19,3,119.78733909513228,34,30,16,1
9,9,2,17,98.86030721926636,7,26,42,1
10,11,1,0,271.2594295248052,41,84,15,0
16,17,5,25,139.0911706267259,60,4,17,1
11,11,22,14,59.950738255461665,32,72,21,1
15,15,10,0,226.19032081209016,34,94,16,0
4,5,13,26,324.2800951598592,47,28,6,0
3,3,18,18,205.92392214388968,4,70,46,0
8,9,2,14,265.99420870055997,72,38,34,0
1,1,16,26,127.7204401519428,36,87,59,1
10,11,16,9,204.57854849931272,49,32,63,0
9,9,11,26,111.02906801742736,70,93,39,1
5,5,9,5,228.00973838915093,87,34,49,0
14,15,14,23,309.2259373460108,10,49,60,0
2,3,10,7,196.13171262537864,85,93,44,0
7,7,14,9,147.67725417612658,39,87,30,1
10,11,13,4,294.56663187750024,66,77,10,0
8,9,14,27,224.40986430294384,97,13,56,0
14,15,8,26,56.144548698096145,13,42,58,1
0,0,12,18,234.5255829160505,19,55,21,0
6,7,19,0,54.772139848111145,37,5,40,1
14,15,0,0,283.1278592952442,95,28,43,0
9,9,20,7,140.71588744417397,42,68,1,1
12,13,6,16,175.98258743128514,45,3,63,0
13,13,19,10,287.679760006863,5,92,28,0
14,15,4,13,136.5653709285856,20,1,31,1
15,15,5,28,252.31593666408537,21,32,21,0
14,15,6,11,301.80267054538194,24,13,3,0
0,0,16,4,177.51963653897184,89,38,42,0
4,5,14,4,318.00952491515847,0,44,48,0
11,11,22,7,217.0098025095355,17,52,14,0
17,17,16,29,224.63231781578995,81,29,28,0
3,3,19,1,123.87944646709158,75,8,60,1
12,13,7,19,155.31513504669206,77,94,10,0
18,19,5,0,164.7567656817041,26,26,50,0
0,0,22,24,210.61034510843103,0,43,63,0
3,3,16,4,243.2851712840701,67,7,10,0
4,5,13,29,143.5660809267193,0,21,36,1
3,3,6,13,341.21897973261275,79,0,19,0
12,13,11,24,109.49570946828396,43,6,46,1
14,15,11,18,293.3122919952091,82,78,43,0
10,11,2,6,138.8119619130347,77,7,23,1
12,13,1,2,51.7540905604197,86,95,7,1
2,3,10,15,280.7239532225488,70,30,13,0
3,3,12,18,102.39934035771483,13,41,25,1
13,13,2,28,281.81521045792186,56,91,15,0
7,7,15,17,116.62922881806792,54,29,31,1
7,7,7,19,306.4566214079579,67,37,32,0
2,3,23,21,199.8918920029842,79,42,39,0
15,15,6,23,195.78816972266335,67,19,23,0
11,11,10,7,222.03686527737193,16,47,22,0
2,3,1,4,83.44796332487519,52,54,16,1
13,13,20,4,65.8342212019157,43,39,23,1
17,17,22,15,302.36296164687496,36,88,3,0
19,19,8,2,93.44533149072149,18,84,24,1
3,3,6,0,349.0644166527705,1,98,31,0
3,3,20,12,246.17999474039152,3,13,54,0
0,0,19,20,133.09772846220588,91,52,42,1
12,13,17,21,178.24929216071968,18,34,15,0
2,3,9,3,133.66901766795647,1,42,6,1
9,9,0,9,259.60022260412927,94,49,35,0
7,7,11,27,177.27960208240154,44,93,17,0
3,3,22,1,182.0217368691862,16,95,16,0
16,17,4,8,244.46604888131867,81,17,59,0
14,15,15,21,197.64015642451724,92,62,35,0
3,3,6,4,132.65776534744023,28,44,6,1
0,0,5,28,265.0132540250746,18,53,15,0
19,19,17,13,103.1298480296577,1,2,29,1
15,15,16,0,294.0455435793932,89,19,12,0
11,11,8,11,104.6012664032251,78,96,59,1
4,5,12,10,340.4496122763053,67,70,4,0
5,5,13,6,342.1637512220028,15,53,60,0
3,3,2,27,164.9719308684779,23,59,63,0
9,9,4,17,246.8979415456267,56,22,14,0
4,5,9,17,93.28703602954737,78,18,58,1
6,7,6,23,272.95192569635316,93,16,35,0
4,5,0,8,225.3164247328888,60,42,26,0
18,19,15,23,315.884156553635,28,56,45,0
8,9,2,12,156.91219173835285,64,15,29,0
9,9,15,20,81.92018566583326,54,35,13,1
16,17,22,28,54.98329445244313,86,3,28,1
9,9,20,10,232.4114911359816,13,0,23,0
1,1,18,16,302.29422464698985,96,18,34,0
11,11,14,2,62.457117906387595,85,0,62,1
11,11,5,17,292.06277973304316,35,89,33,0
2,3,16,1,183.28547946933256,1,83,34,0
10,11,9,4,212.28789466304315,58,14,53,0
2,3,10,12,129.87420880685477,2,78,47,1
12,13,7,6,336.66869728561426,74,77,22,0
18,19,20,13,250.46296299100015,51,98,35,0
19,19,21,2,279.2787432026438,50,87,2,0
17,17,8,28,134.6504697819954,44,14,59,1
2,3,8,25,316.4161416404445,63,80,34,0
3,3,20,27,63.96415951708413,75,8,58,1
13,13,16,2,158.1268403252078,32,11,65,0
19,19,13,2,68.95454151588024,64,21,34,1
6,7,13,8,58.241412739228025,56,77,57,1
6,7,8,16,319.9809181942766,26,91,38,0
12,13,19,4,151.5572133340505,62,30,25,0
19,19,13,13,191.37146862328396,65,38,33,0
19,19,9,21,324.2139517643466,5,2,39,0
16,17,23,26,199.12436752541876,73,41,56,0
10,11,5,17,183.1985651731865,58,5,45,0
18,19,12,11,189.74567243977893,19,59,24,0
16,17,9,20,242.11443532078763,58,2,5,0
5,5,22,26,245.2757731869603,42,16,10,0
8,9,15,26,332.080019727812,26,7,55,0
18,19,3,18,134.39652363078048,96,16,5,1
17,17,23,20,62.78796372117404,59,47,51,1
8,9,23,19,133.6290047122663,42,51,56,1
10,11,14,26,291.19479706140356,16,17,12,0
12,13,16,11,75.07977173765808,59,82,22,1
9,9,3,21,205.22582226017465,53,42,23,0
17,17,16,14,252.72246484374364,35,12,54,0
6,7,19,16,272.73499554021146,85,71,60,0
17,17,9,9,292.8494675008882,15,97,37,0
9,9,23,7,140.39419251311458,13,86,4,1
12,13,4,13,197.4760474975,52,24,9,0
9,9,4,5,117.28542977816949,58,89,25,1
5,5,7,5,283.58866496885184,66,40,17,0
2,3,17,18,223.78361482073657,20,87,42,0
18,19,11,11,267.808644338683,64,32,19,0
3,3,12,21,112.95847952842465,57,9,39,1
8,9,23,27,219.13753165650684,55,94,10,0
2,3,1,23,140.5172007675682,99,70,32,1
12,13,6,18,88.78415143792142,90,86,62,1
4,5,7,2,293.3248443868293,28,42,18,0
10,11,18,28,179.59274821518886,41,96,31,0
14,15,7,28,305.72257511165833,19,33,33,0
7,7,14,21,333.3020594121601,95,24,26,0
18,19,16,1,122.9156057521312,66,97,54,1
17,17,1,4,76.6256604086198,76,58,20,1
8,9,21,10,283.3736433050454,47,54,52,0
19,19,1,14,149.1865362369516,58,67,63,1
0,0,2,17,331.48382286925056,31,80,49,0
7,7,12,6,277.429973838386,36,93,8,0
9,9,1,13,193.53009484817537,17,3,11,0
19,19,1,0,246.26171882674083,45,97,22,0
4,5,4,27,133.63424363567978,22,83,50,1
15,15,10,13,196.16069841615436,29,87,12,0
17,17,1,22,243.9775889560229,63,64,22,0
9,9,14,29,269.4292892486567,19,66,1,0
8,9,5,17,301.3367730913337,73,38,48,0
16,17,8,18,152.5935581404284,26,97,26,0
18,19,1,26,330.8421400505967,29,10,55,0
1,1,14,6,104.00880089282684,48,13,1,1
18,19,17,19,155.48521164483796,39,39,46,0
18,19,1,7,57.68724110789898,36,95,51,1
18,19,19,13,249.75878326677775,3,27,49,0
14,15,5,0,217.26354603169617,4,48,29,0
3,3,5,28,134.06823292167573,54,81,42,1
10,11,3,4,261.580788758511,89,42,29,0
18,19,11,7,252.3714053514001,29,24,25,0
15,15,6,7,341.754558129335,61,62,17,0
9,9,9,11,300.1056067752615,87,2,18,0
5,5,14,1,332.02535897966044,17,77,33,0
15,15,3,24,209.45230038981532,1,76,11,1
6,7,14,29,76.36776544680781,41,67,52,1
1,1,15,21,240.77531765926977,26,94,53,0
11,11,16,17,235.9697380699695,42,31,47,0
10,11,19,5,152.08841307043173,3,81,62,0
16,17,1,25,254.7751544882723,35,83,50,0
13,13,1,12,245.96323098443872,94,76,16,0
18,19,1,9,290.8661096735701,17,4,22,0
10,11,15,5,208.23465400720812,46,8,33,0
16,17,11,1,203.4160361194827,20,66,59,0
3,3,9,20,245.60326969495105,31,28,25,0
14,15,19,25,345.6479959013486,76,75,63,0
10,11,21,4,192.165575544684,40,70,13,0
15,15,0,24,160.67580301323358,16,51,24,0
16,17,6,29,170.40831110816868,14,69,46,0
18,19,12,27,340.51399134342176,16,73,27,0
12,13,17,9,173.03267173871896,40,67,10,0
16,17,8,0,249.68853889935093,8,81,63,0
12,13,8,27,70.83623293870863,66,16,19,1
8,9,3,25,57.91300865772742,8,90,31,1
9,9,23,5,167.75499073828072,21,28,30,0
4,5,6,21,315.79586078038466,60,23,64,0
4,5,15,4,50.06025235536949,71,92,5,1
16,17,1,21,270.87145863904027,35,8,42,0
7,7,6,22,83.08300959169775,29,61,50,1
8,9,10,23,257.82038866700526,33,78,13,0
3,3,7,26,157.9397078142659,46,91,60,0
4,5,14,13,118.70121285737646,76,7,2,1
3,3,14,6,55.36675458138459,4,94,12,1
4,5,8,13,324.39328559561574,14,19,3,0
13,13,4,6,125.0268899223223,16,11,4,1
4,5,13,14,61.34753672694475,92,76,34,1
12,13,21,26,164.78725597354608,48,55,32,0
14,15,5,12,151.96948919900956,70,99,24,0
2,3,11,28,226.41007293775417,43,66,28,0
3,3,12,17,167.41323333455483,65,29,52,0
19,19,7,13,258.73041695314265,96,17,63,0
18,19,3,9,100.35204146213006,3,57,59,1
5,5,8,28,252.16471703630376,87,22,2,0
1,1,20,20,286.20688763431264,21,28,35,0
12,13,1,29,246.02372548254883,57,99,37,0
9,9,3,1,191.14055897846455,26,93,3,0
5,5,15,17,89.6163868111379,60,19,28,1
9,9,19,15,216.27308869645037,19,88,38,0
7,7,3,13,193.27982584205324,98,57,4,0
4,5,19,5,131.12282439564262,8,60,36,1
0,0,10,1,54.256121577022185,75,27,53,1
17,17,5,21,141.90147331385816,90,54,39,1
18,19,23,0,170.54727629866727,34,7,41,0
1,1,16,19,107.52610162449416,70,8,2,1
19,19,11,8,292.94238296439426,19,80,47,0
8,9,22,6,253.2466443627017,7,1,37,0
8,9,0,5,82.89625017850126,22,54,8,1
19,19,16,13,331.35958212759834,16,0,8,0
0,0,6,6,162.99470095534932,78,34,48,0
11,11,14,5,129.19425351529952,75,99,13,1
1,1,0,14,209.48714058432577,52,87,56,0
16,17,11,29,165.55861301155954,60,26,57,0
18,19,11,24,148.29936061551874,55,63,38,1
1,1,10,0,242.0825226351464,72,84,34,0
3,3,14,7,185.48666249110937,82,89,55,0
8,9,15,29,174.0166866971648,19,83,30,0
10,11,10,23,327.0166252388476,93,73,14,0
15,15,20,19,279.7137894787962,73,29,33,0
0,0,6,18,216.01463366915485,78,21,31,0
7,7,3,28,190.8147492380105,97,41,62,0
14,15,5,28,138.72175238585598,20,68,26,1
19,19,15,11,267.8968094660774,16,74,6,0
19,19,14,4,246.9384616379752,48,2,43,0
2,3,23,13,230.10563040191624,94,46,59,0
10,11,4,0,260.2137376039864,41,82,41,0
10,11,16,18,318.86444337962155,12,91,10,0
11,11,12,20,233.46098273815505,93,85,41,0
16,17,17,20,85.5518077295509,71,6,34,1
5,5,19,0,340.51843148980817,84,58,43,0
13,13,5,4,233.65141071567396,42,36,6,0
3,3,16,5,235.92487752944115,47,28,11,0
19,19,0,21,143.91346781266589,46,85,19,1
10,11,14,13,53.57435346919398,77,60,26,1
16,17,19,28,62.51066710058043,0,85,44,1
13,13,2,4,216.6937582703359,17,43,39,0
0,0,1,12,215.56261402381625,10,41,22,0
2,3,4,4,196.38269607408247,61,18,24,0
10,11,4,7,257.48231875989933,90,33,19,0
12,13,23,6,95.73572369685397,54,23,56,1
13,13,20,27,169.23106376963304,51,56,14,0
11,11,5,11,71.80524723413193,32,95,63,1
13,13,12,19,188.49308250126543,79,57,21,0
3,3,23,28,296.21172757804334,46,90,39,0
10,11,7,12,113.6950446714236,48,13,56,1
7,7,13,21,242.201697316287,55,85,29,0
9,9,9,2,276.35812612901924,46,99,58,0
0,0,22,26,254.24769805695047,92,98,22,0
12,13,1,24,276.59603448684766,63,5,38,0
15,15,7,27,161.03006720408092,41,78,22,0
8,9,3,27,168.68662178871986,77,19,64,0
6,7,8,12,253.42608137355415,50,0,23,0
2,3,8,24,166.53608988407532,50,85,48,0
10,11,22,5,110.51501632899182,53,53,40,1
5,5,3,29,263.2115762326425,15,62,56,0
19,19,20,14,110.06740149964004,53,19,41,1
7,7,4,1,252.38471459065315,10,15,2,0
19,19,7,25,187.358149932868,36,23,1,0
13,13,21,10,184.63184181600303,76,78,40,0
10,11,0,23,73.72151523561939,32,23,60,1
19,19,19,14,269.7162478128785,22,56,36,0
9,9,5,19,335.48243961493006,9,20,24,0
9,9,12,2,256.9307660084783,9,73,44,0
0,0,18,27,230.761998725172,8,93,24,1
5,5,22,26,184.3923750953726,94,84,19,0
0,0,3,9,50.2027019748548,88,8,38,1
8,9,4,16,258.9779002512697,38,34,60,0
16,17,16,23,137.48981256392295,18,72,32,1
7,7,11,15,286.50231230203224,17,41,38,0
12,13,19,15,164.70142495475636,93,26,20,0
16,17,16,18,70.24991719438907,98,76,58,1
19,19,18,0,106.20032692161038,77,83,20,1
4,5,8,1,348.2728989826129,31,43,46,0
8,9,2,18,253.04138473711689,15,82,57,0
19,19,15,23,107.06332574146256,1,87,15,1
7,7,11,15,226.1097339907924,15,77,4,0
18,19,7,17,172.28978323260102,64,54,4,0
12,13,22,2,214.6504006377187,59,55,42,0
11,11,5,28,219.86867720359317,36,57,17,0
15,15,1,14,234.4683526306073,5,91,22,0
12,13,11,18,132.0755975325391,99,52,59,1
18,19,19,27,348.73050202779206,66,53,1,0
13,13,9,13,201.72242815696825,18,74,35,0
1,1,14,4,232.98008990775827,54,19,24,0
6,7,14,7,273.3714630421827,62,60,27,0
4,5,19,16,99.73546983393835,7,16,29,1
1,1,0,6,232.35192292387975,31,78,59,0
6,7,9,4,186.04448451737676,63,6,38,0
3,3,18,2,167.3987321559045,24,48,37,0
7,7,7,8,274.5716556941756,25,19,45,0
12,13,13,28,329.1104590879101,61,84,62,0
10,11,20,16,166.67570803566406,2,96,46,0
14,15,18,26,240.68546421889857,41,31,47,0
15,15,11,16,258.45901917420906,27,97,46,0
2,3,19,29,146.5796716646073,79,21,20,1
5,5,6,23,215.68048232741853,84,6,29,0
19,19,13,21,312.9776329339018,70,38,54,0
16,17,19,21,93.48816030933264,97,96,43,1
19,19,12,4,261.59727326777994,8,58,18,0
12,13,16,23,135.34572678395995,45,35,43,1
1,1,17,21,166.74741261348643,46,49,62,0
11,11,1,19,110.49620475719824,48,16,57,1
5,5,22,4,311.0775528523751,79,27,18,0
3,3,13,15,63.11875438693166,72,43,50,1
1,1,16,28,312.27539329206473,37,79,12,0
2,3,12,14,65.59431892504224,1,0,16,1
11,11,20,19,64.99574616046615,34,76,19,1
5,5,13,19,223.10221359495665,17,40,25,0
16,17,0,7,301.0490021053633,80,55,26,0
15,15,6,22,314.2641048848393,74,26,59,0
11,11,23,28,212.62919526056555,61,70,12,0
16,17,4,4,129.06179221394723,39,73,51,1
7,7,23,4,281.7200931815286,14,35,60,0
14,15,0,0,186.40104720390653,50,50,50,0
15,15,9,28,237.8098718187396,59,86,26,0
13,13,14,7,323.595977649071,49,9,36,0
3,3,5,11,253.81161329119604,42,31,60,0
11,11,0,19,229.4602172826708,98,36,53,0
14,15,11,5,340.3472878975721,10,13,53,0
1,1,10,20,262.23527426292367,61,90,49,0
17,17,13,11,183.41912541725816,42,48,62,0
17,17,17,10,84.20444615166787,29,31,48,1
19,19,18,17,225.87824839008937,48,1,47,0
11,11,6,5,93.55454036841444,61,95,31,1
9,9,4,25,313.6640458070103,44,80,59,0
13,13,11,29,93.81004556303158,80,70,56,1
17,17,4,26,155.06496743168196,54,58,50,0
4,5,5,9,342.566423993403,43,57,7,0
12,13,22,28,186.64443259275023,24,11,28,0
1,1,5,12,275.9544896974761,27,32,34,0
9,9,4,2,165.40681051123914,28,7,47,0
9,9,6,6,297.628128548198,5,56,23,0
8,9,17,0,136.09805020687205,73,25,2,1
9,9,18,24,117.14294228740336,6,51,54,1
7,7,2,1,339.4153303386107,31,5,54,0
16,17,2,8,340.26634377918145,34,48,42,0
17,17,13,15,76.07884598119844,25,41,54,1
5,5,2,1,189.16303610614648,0,19,49,0
14,15,0,22,64.32140393051927,8,44,17,1
9,9,9,16,279.226823089796,47,72,20,0
5,5,1,4,85.73370257583693,19,86,55,1
10,11,6,27,298.79404029349064,1,36,46,0
10,11,2,19,209.07628375168676,88,75,10,0
13,13,19,14,90.11731782310952,95,77,48,1
4,5,1,25,189.13415219642815,90,71,29,0
2,3,21,25,318.3142562075138,62,46,24,0
7,7,22,14,349.6831300093676,51,67,53,0
9,9,12,2,131.88886966479947,38,66,32,1
14,15,7,6,215.39546080289125,24,35,37,0
1,1,4,10,110.13240132610814,10,97,1,1
4,5,23,2,170.6527542687727,38,94,57,0
7,7,15,4,70.16234100535608,69,93,2,1
4,5,19,28,95.42114504807292,25,24,46,1
11,11,0,8,55.09648055639865,24,12,53,1
18,19,1,19,197.1656762509619,64,23,51,0
11,11,15,2,278.25979245513133,50,77,19,0
12,13,6,21,293.40167846029664,71,81,59,0
17,17,1,0,295.6130931765092,27,9,8,0
8,9,5,0,348.5603425728754,96,93,13,0
15,15,17,16,190.2630386432859,40,95,55,0
5,5,10,11,105.58423059526392,5,18,53,1
1,1,19,12,158.80026976457825,66,52,56,0
7,7,1,1,190.9476111630313,10,6,37,0
14,15,16,18,305.8944754585323,7,54,56,0
2,3,4,29,230.31523185468657,76,52,2,0
0,0,17,28,164.84124185862112,55,21,38,0
7,7,19,15,325.4086740960191,76,61,24,0
19,19,2,26,302.5436980873093,6,18,47,0
5,5,2,1,303.59255784058337,19,18,22,0
10,11,0,7,230.25518830909928,31,83,62,0
17,17,14,25,203.74873536039797,81,46,49,0
19,19,5,0,254.69873263888476,62,8,23,0
3,3,18,1,295.9065077145754,4,64,52,0
13,13,5,24,90.24815781879082,35,94,24,1
3,3,20,15,225.774042279318,8,79,20,0
7,7,2,21,115.3425759511339,36,15,55,1
18,19,16,19,314.9377337676448,25,6,3,0
3,3,4,0,284.45906312278765,74,27,64,0
19,19,0,24,215.21018637083935,64,65,1,0
13,13,20,4,173.21548318667357,5,40,52,0
5,5,19,24,84.91571808693853,86,14,38,1
4,5,9,5,305.2579675675684,90,54,34,0
8,9,7,13,102.41251426734948,36,32,33,1
15,15,1,10,175.6189968622792,25,84,36,0
3,3,20,24,219.70230339477695,38,51,16,0
1,1,0,9,236.89066387289256,89,97,5,0
10,11,12,5,110.42178613599344,33,7,30,1
5,5,5,23,340.17628517838216,69,22,40,0
15,15,9,28,163.40784876853624,74,20,31,0
9,9,10,6,204.58654169970757,78,53,35,0
19,19,15,16,151.04977317217708,58,70,31,0
6,7,20,28,202.33852287452336,98,25,18,0
9,9,5,26,171.3498964432062,25,44,3,0
12,13,12,6,211.10171325200633,11,81,1,0
16,17,5,27,206.5337517016142,60,65,44,0
6,7,18,16,324.0132200462374,47,50,3,0
15,15,12,27,158.93867495715085,27,37,25,0
8,9,5,4,323.825034434839,26,80,44,0
10,11,5,3,310.02466422862665,11,66,22,0
9,9,11,24,134.6241831266238,83,52,2,1
19,19,13,3,81.29640227761081,50,32,30,1
10,11,22,29,188.69919434193864,77,71,36,0
15,15,1,16,55.44212605416712,16,44,37,1
16,17,3,5,320.9171997763584,79,52,34,0
1,1,20,12,238.10232655305612,43,55,37,0
0,0,15,18,139.5711385367241,22,5,39,1
15,15,2,2,51.526271983669695,50,45,29,1
1,1,12,16,181.18356910765297,28,15,32,0
6,7,11,25,168.20003900860908,52,57,24,0
14,15,16,22,336.554527821181,31,73,4,0
0,0,14,5,85.82641295551645,48,77,13,1
1,1,16,1,258.2771570652396,45,52,44,0
17,17,22,1,93.0621739108398,8,90,40,1
3,3,7,27,338.8369948381128,40,5,10,0
3,3,18,1,140.95762060532343,75,46,29,1
15,15,17,20,189.52986886886492,64,51,2,0
15,15,15,21,99.44200163240754,12,66,15,1
18,19,6,24,328.70972897224095,24,38,21,0
12,13,16,29,155.4680904556999,35,34,5,0
19,19,4,26,179.5794304815621,62,85,46,0
0,0,0,21,121.89047537781482,52,49,2,1
18,19,4,17,218.23851899766805,52,66,21,0
18,19,9,6,327.48192216161175,12,86,52,0
6,7,10,23,57.315218286466894,5,42,14,1
3,3,11,20,259.97317137269806,95,82,45,0
16,17,12,6,255.25271968460112,66,19,44,0
6,7,2,5,149.6358878828041,60,23,65,1
13,13,19,14,157.9983437781086,79,84,32,0
18,19,23,19,101.033570362604,55,51,38,1
18,19,12,26,254.7751533524071,49,83,12,0
6,7,19,3,260.4563901011804,32,67,37,0
19,19,12,10,326.17750908879674,23,89,60,0
18,19,0,4,339.0115321658137,24,83,43,0
0,0,9,25,124.67270546941376,40,67,31,1
8,9,4,6,211.5739249657892,59,90,58,0
16,17,19,5,306.0165999599817,8,95,5,0
10,11,16,7,240.21334225089464,44,87,47,0
19,19,12,28,252.12998612270664,30,42,39,0
16,17,18,26,292.45284664296554,29,83,3,0
17,17,16,5,330.33170560985263,37,2,39,0
3,3,10,5,293.52175876602274,14,83,7,0
9,9,21,19,58.61424346691154,16,41,22,1
