pilot_name,team_name,track_city,dnf_percent,avg_speed,wins_count,number_of_overtaking_last_year,driver_salary_mln,penalty_points,personal_position,rain_forecast,collision
8,9,22,6,202.64672467195652,87,72,57,5,12,1,1
0,0,16,3,163.3859457831933,60,23,63,8,18,1,1
15,15,22,5,241.23365705362949,39,49,26,11,12,0,1
5,5,12,18,308.688382018136,5,51,36,2,4,1,1
8,9,18,16,200.98742593881843,73,31,23,1,5,1,1
13,13,15,17,274.87858201870216,39,40,32,11,8,1,1
9,9,16,14,194.21479451387128,47,15,23,1,20,0,0
10,11,7,9,166.2823734337101,72,20,42,4,19,0,0
2,3,21,26,76.40882317668046,33,65,2,7,4,0,1
17,17,23,15,333.3045764445253,47,27,34,11,2,1,1
17,17,11,3,115.61817522168816,20,17,48,0,7,0,1
5,5,6,13,285.0449123164845,87,30,12,7,9,1,1
3,3,19,28,54.71887575777833,70,98,25,2,2,1,1
14,15,8,29,238.09588035848577,41,69,2,9,10,1,1
0,0,17,6,168.9035823118988,1,26,39,10,5,1,1
14,15,19,8,134.11877492730835,84,89,30,10,8,0,1
2,3,3,3,132.2318193760592,12,64,12,3,19,0,1
8,9,0,18,273.17407436704804,86,5,19,0,7,1,1
0,0,18,12,250.2728514350895,60,20,3,4,8,1,1
14,15,10,24,259.4511867887584,49,66,53,4,17,1,1
1,1,11,26,132.8235079011764,18,23,44,2,13,1,1
15,15,9,6,199.43153870306247,19,94,64,8,14,1,1
8,9,7,15,270.7598467867824,95,26,3,1,14,0,0
7,7,13,4,57.58942483489518,2,77,53,4,16,0,1
3,3,16,11,93.5778981076422,66,8,22,3,13,0,1
19,19,4,10,92.41177419861997,32,10,12,5,10,0,1
6,7,4,13,109.0881964908354,86,28,39,2,6,0,1
18,19,15,18,341.23891020408297,48,48,49,7,18,1,1
3,3,15,4,303.47781561964024,32,27,9,0,8,1,0
19,19,22,18,72.56510957814564,76,81,50,1,3,0,1
7,7,23,19,339.7670502449868,74,5,40,0,10,0,0
5,5,6,4,176.27277890781238,68,93,28,11,8,1,1
6,7,6,22,341.35238348040446,2,74,62,11,17,1,1
18,19,20,16,308.1006707795918,70,57,46,10,14,0,1
7,7,23,14,180.95826755477609,57,82,44,10,20,1,1
0,0,15,12,108.69416423942954,1,14,53,5,2,0,1
12,13,21,3,176.01193521112032,65,12,37,4,15,1,1
3,3,4,21,62.88103011263221,45,3,37,3,2,0,1
0,0,8,10,290.90512342094263,22,74,1,1,1,0,0
14,15,7,26,344.19972019393293,15,38,13,3,4,0,0
9,9,1,5,266.24651152928226,95,16,65,0,12,0,0
16,17,9,3,117.82821412435813,11,56,25,7,11,0,1
4,5,3,12,176.29476895598256,80,16,58,6,5,1,1
9,9,9,22,257.7298916415752,81,74,50,3,4,1,1
3,3,9,4,125.66284151866247,45,84,53,9,14,1,1
10,11,11,29,77.51731220298895,6,25,21,9,10,0,1
19,19,23,8,172.42279453449015,75,71,52,2,1,0,0
1,1,0,26,211.83984322287023,95,34,35,5,9,0,0
19,19,3,12,77.94854254371013,97,5,51,1,14,0,1
8,9,14,12,349.85500338755503,45,87,40,0,8,0,0
3,3,6,22,175.99980706762176,30,40,62,6,15,0,1
7,7,15,21,129.64476166316885,34,2,45,9,8,1,1
15,15,5,4,192.4028532404671,74,37,1,4,15,1,1
5,5,23,20,60.36214370758967,43,64,7,5,8,0,1
10,11,6,19,90.00270654905603,65,31,26,6,6,0,1
10,11,1,24,191.15141880765557,50,58,15,5,8,1,1
14,15,1,11,96.27305401867548,29,30,2,6,2,1,1
15,15,21,19,86.60726580033739,15,15,50,11,18,0,1
2,3,10,14,132.7629332316921,44,49,8,5,17,1,1
5,5,9,6,53.530296161846294,82,35,7,9,20,0,1
12,13,21,0,167.37732342878843,12,35,38,11,18,0,1
1,1,12,1,236.84615867005903,96,81,31,3,19,0,0
6,7,9,17,181.8458029899106,58,19,20,8,12,0,1
3,3,8,28,227.46619978604997,13,31,25,6,20,1,1
11,11,7,3,323.92194656724104,84,79,5,7,11,0,1
16,17,16,26,155.1351389380327,61,30,42,1,17,0,1
5,5,9,29,123.66943015508562,39,26,18,7,19,1,1
3,3,23,15,233.0351276722724,48,36,63,7,16,0,1
18,19,3,14,295.21264265523007,86,92,48,6,19,1,1
5,5,4,1,202.16736859216223,74,22,35,7,10,1,1
2,3,10,27,60.37018424364866,10,23,4,2,19,1,1
7,7,2,26,167.53353098363786,98,72,34,1,3,1,1
5,5,22,19,70.31407987322116,45,89,39,7,6,0,1
8,9,12,26,301.89588825587947,95,77,46,7,19,1,1
11,11,1,11,192.88066213401015,68,75,34,8,3,0,0
9,9,16,14,194.21479451387128,47,15,23,1,20,0,0
5,5,22,14,202.76544002579635,19,64,55,3,3,0,0
2,3,10,11,242.4495551470194,1,11,9,2,5,0,0
15,15,9,6,287.71542519382507,66,70,38,3,5,0,0
8,9,14,12,349.85500338755503,45,87,40,0,8,0,0
8,9,7,15,270.7598467867824,95,26,3,1,14,0,0
0,0,5,2,162.67415449774234,18,33,18,0,4,1,0
16,17,14,1,282.126823756315,5,18,46,2,4,0,0
1,1,17,21,256.59828306198284,15,38,26,9,7,0,0
8,9,8,4,155.98596885341016,55,15,25,3,9,1,0
14,15,3,24,285.3627752925649,67,78,30,0,7,0,0
14,15,22,13,272.0979362056521,19,6,47,2,1,0,0
11,11,21,24,266.5859058132638,11,86,29,1,7,0,0
2,3,3,26,277.99142527479466,92,54,52,5,2,0,0
9,9,17,5,336.1064798079805,18,59,65,8,8,0,0
2,3,16,16,232.56389776279468,65,96,52,1,6,0,0
18,19,16,24,310.4714131554825,48,14,22,1,9,0,0
9,9,16,14,194.21479451387128,47,15,23,1,20,0,0
5,5,2,10,345.19772520920276,75,23,56,4,2,0,0
0,0,2,19,255.72896769492053,23,68,43,11,1,0,0
17,17,23,14,193.439456847731,57,64,11,5,2,0,0
17,17,14,0,325.43169421826434,2,53,23,10,10,0,0
12,13,14,11,286.22905549120514,22,51,41,0,17,0,0
12,13,3,15,208.943521387238,6,50,37,1,15,0,0
17,17,10,11,247.85976290803129,80,84,65,0,6,0,0
15,15,17,3,217.05562863593155,93,88,13,1,5,0,0
16,17,18,8,202.0311179606378,52,50,15,6,2,0,0
15,15,17,3,217.05562863593155,93,88,13,1,5,0,0
2,3,18,21,336.18569190093683,10,41,29,5,4,0,0
0,0,5,10,204.960772954588,61,49,27,11,6,0,0
8,9,8,4,155.98596885341016,55,15,25,3,9,1,0
2,3,0,3,198.24861808802737,73,55,65,1,9,1,0
0,0,8,10,272.5069487087373,91,76,26,2,10,0,0
15,15,16,6,234.44196410668283,22,19,54,5,12,0,0
14,15,21,2,234.2653131883311,77,75,49,8,3,0,0
12,13,9,24,311.99059973162537,3,46,61,9,8,0,0
6,7,20,23,273.84872701043525,14,83,30,8,8,0,0
8,9,18,25,155.39923396091575,20,55,62,6,1,0,0
2,3,0,1,286.9819201752789,1,2,39,1,8,0,0
7,7,6,6,244.41498899392408,37,76,32,5,1,0,0
10,11,6,5,334.4878483857173,34,1,60,8,6,0,0
11,11,21,2,209.49058068643384,71,69,24,4,14,0,0
7,7,5,2,340.1937789913242,62,37,26,10,9,0,0
12,13,15,14,170.2223653703386,66,33,62,2,19,0,0
18,19,4,17,227.69929751486305,23,37,50,11,4,0,0
10,11,23,15,270.23782028662555,41,44,17,0,17,0,0
4,5,18,21,174.12476631786458,42,34,29,9,3,0,0
0,0,8,10,290.90512342094263,22,74,1,1,1,0,0
10,11,21,0,296.72046454256946,58,56,51,4,17,0,0
6,7,20,23,273.84872701043525,14,83,30,8,8,0,0
11,11,3,14,275.7819273890365,86,33,48,5,16,0,0
2,3,8,5,257.9133935462643,98,25,28,7,8,0,0
13,13,14,1,292.1396265053286,84,79,35,1,18,0,0
4,5,18,21,174.12476631786458,42,34,29,9,3,0,0
18,19,9,8,326.9663633598862,9,33,22,0,10,0,0
11,11,21,2,209.49058068643384,71,69,24,4,14,0,0
6,7,14,1,157.88687899424488,3,31,48,0,1,0,0
2,3,1,27,224.92419643515507,53,46,41,5,7,0,0
3,3,12,3,313.1205658165217,57,49,18,1,13,0,0
12,13,9,24,311.99059973162537,3,46,61,9,8,0,0
15,15,10,16,152.10446361224612,72,6,37,10,3,0,0
9,9,21,6,243.5580329119848,52,89,24,1,19,0,0
7,7,5,2,340.1937789913242,62,37,26,10,9,0,0
15,15,16,6,234.44196410668283,22,19,54,5,12,0,0
2,3,8,5,257.9133935462643,98,25,28,7,8,0,0
19,19,12,16,324.01900346070295,61,17,15,11,8,0,0
5,5,22,14,202.76544002579635,19,64,55,3,3,0,0
3,3,21,25,260.1677442766788,42,65,14,8,5,0,0
11,11,21,2,209.49058068643384,71,69,24,4,14,0,0
13,13,14,1,292.1396265053286,84,79,35,1,18,0,0
10,11,9,1,265.2148558256683,2,23,36,0,5,1,0
0,0,16,11,297.9395838670174,89,81,49,8,1,0,0
5,5,7,4,166.09869038069513,47,8,36,7,7,0,0
11,11,16,2,275.61385643720865,2,1,36,2,2,0,0
10,11,7,9,166.2823734337101,72,20,42,4,19,0,0
3,3,6,10,249.46222834014827,60,52,31,9,7,0,0
0,0,8,10,290.90512342094263,22,74,1,1,1,0,0
2,3,0,1,286.9819201752789,1,2,39,1,8,0,0
12,13,19,17,218.0879092641598,13,29,25,4,2,0,0
0,0,16,11,297.9395838670174,89,81,49,8,1,0,0
0,0,19,3,203.5071272427875,54,83,17,5,6,0,0
12,13,9,24,311.99059973162537,3,46,61,9,8,0,0
2,3,18,21,336.18569190093683,10,41,29,5,4,0,0
2,3,6,4,326.3704263265373,81,33,53,10,9,0,0
15,15,0,24,308.94028964802794,38,78,6,10,6,0,0
16,17,14,1,282.126823756315,5,18,46,2,4,0,0
2,3,16,3,173.81905020648162,29,79,43,1,8,0,0
10,11,16,6,227.17264321647824,90,0,25,2,9,0,0
0,0,16,11,297.9395838670174,89,81,49,8,1,0,0
7,7,19,6,240.83235635256736,77,92,25,7,3,0,0
15,15,17,3,217.05562863593155,93,88,13,1,5,0,0
6,7,20,23,273.84872701043525,14,83,30,8,8,0,0
17,17,15,15,237.51433777483712,83,59,37,8,9,0,0
6,7,14,1,157.88687899424488,3,31,48,0,1,0,0
17,17,23,14,193.439456847731,57,64,11,5,2,0,0
8,9,18,25,155.39923396091575,20,55,62,6,1,0,0
13,13,18,16,259.8594231387407,45,59,12,9,6,0,0
12,13,0,22,285.04097645984893,66,5,26,10,1,0,0
2,3,1,27,224.92419643515507,53,46,41,5,7,0,0
8,9,1,18,217.28824682641164,75,81,37,4,1,0,0
3,3,20,1,176.47955064729578,60,86,22,5,8,0,0
4,5,23,11,307.95357703041896,99,31,15,4,18,0,0
13,13,23,10,267.3439085841258,60,96,57,9,2,0,0
4,5,1,21,192.61234486779972,22,28,49,6,5,0,0
17,17,12,2,156.6040136703479,90,42,15,10,7,0,0
13,13,16,4,321.30140225357917,3,7,4,9,6,0,0
14,15,9,11,309.64097562105917,46,86,29,9,4,0,0
7,7,23,19,339.7670502449868,74,5,40,0,10,0,0
13,13,13,13,229.95575724907084,52,28,61,1,11,0,0
8,9,1,18,217.28824682641164,75,81,37,4,1,0,0
6,7,13,9,335.07758795587137,39,12,21,6,2,0,0
12,13,20,15,317.8690392019962,68,57,14,4,5,0,0
2,3,3,26,277.99142527479466,92,54,52,5,2,0,0
0,0,16,26,184.22792742983657,91,97,44,3,1,0,0
9,9,16,14,194.21479451387128,47,15,23,1,20,0,0
10,11,5,15,243.11609256389983,66,2,28,3,20,0,0
17,17,3,25,154.76396973539306,50,18,34,4,1,0,0
2,3,4,13,349.57103833095425,8,59,49,6,9,0,0
8,9,7,15,270.7598467867824,95,26,3,1,14,0,0
13,13,12,13,187.9856955079132,27,38,57,3,10,0,0
9,9,16,14,194.21479451387128,47,15,23,1,20,0,0
7,7,10,11,204.34700401588415,97,36,18,10,3,0,0
6,7,20,23,273.84872701043525,14,83,30,8,8,0,0
2,3,16,16,232.56389776279468,65,96,52,1,6,0,0
11,11,5,7,298.1733254009975,33,2,46,0,19,0,0
13,13,10,8,186.3473485937284,3,51,8,5,6,0,0
10,11,9,1,265.2148558256683,2,23,36,0,5,1,0
17,17,15,15,237.51433777483712,83,59,37,8,9,0,0
3,3,17,9,250.99700071046257,2,3,9,10,8,0,0
1,1,19,23,234.59836042278593,41,12,16,8,3,0,0
14,15,8,15,323.0869348948863,99,89,19,5,4,0,0
7,7,19,6,240.83235635256736,77,92,25,7,3,0,0
1,1,12,1,236.84615867005903,96,81,31,3,19,0,0
3,3,21,25,260.1677442766788,42,65,14,8,5,0,0
0,0,1,14,169.60026213413664,16,68,65,3,6,0,0
0,0,10,12,271.41146638334084,98,1,7,8,8,0,0
8,9,18,25,155.39923396091575,20,55,62,6,1,0,0
13,13,10,8,186.3473485937284,3,51,8,5,6,0,0
13,13,12,13,187.9856955079132,27,38,57,3,10,0,0
19,19,12,16,324.01900346070295,61,17,15,11,8,0,0
13,13,0,25,287.7157674798125,77,55,26,7,5,0,0
3,3,6,10,249.46222834014827,60,52,31,9,7,0,0
14,15,19,13,198.256204837956,71,61,65,4,18,0,0
6,7,22,23,164.27113480057082,17,66,41,7,1,0,0
11,11,5,7,298.1733254009975,33,2,46,0,19,0,0
10,11,7,27,285.9038392841369,69,14,61,4,7,0,0
13,13,9,0,151.51788663197095,68,38,35,1,9,1,0
6,7,14,1,157.88687899424488,3,31,48,0,1,0,0
10,11,7,9,166.2823734337101,72,20,42,4,19,0,0
8,9,7,15,270.7598467867824,95,26,3,1,14,0,0
19,19,16,0,204.0132893457497,18,31,18,7,10,0,0
13,13,18,16,259.8594231387407,45,59,12,9,6,0,0
14,15,3,24,285.3627752925649,67,78,30,0,7,0,0
3,3,2,8,312.78741206630946,5,17,4,4,3,0,0
2,3,0,26,173.45492802462942,77,98,32,2,8,0,0
0,0,16,11,297.9395838670174,89,81,49,8,1,0,0
10,11,7,14,248.21362194687617,82,66,56,5,15,0,0
0,0,10,12,271.41146638334084,98,1,7,8,8,0,0
7,7,19,20,237.76145657879272,18,8,52,10,7,0,0
19,19,12,16,324.01900346070295,61,17,15,11,8,0,0
0,0,16,11,297.9395838670174,89,81,49,8,1,0,0
14,15,9,11,309.64097562105917,46,86,29,9,4,0,0
16,17,3,10,251.9087828242059,93,34,34,4,20,0,0
0,0,2,19,255.72896769492053,23,68,43,11,1,0,0
14,15,7,26,344.19972019393293,15,38,13,3,4,0,0
16,17,21,14,220.29123074654268,98,53,51,5,9,0,0
9,9,1,5,266.24651152928226,95,16,65,0,12,0,0
11,11,3,14,275.7819273890365,86,33,48,5,16,0,0
9,9,17,5,336.1064798079805,18,59,65,8,8,0,0
0,0,5,10,204.960772954588,61,49,27,11,6,0,0
18,19,4,17,227.69929751486305,23,37,50,11,4,0,0
5,5,2,10,345.19772520920276,75,23,56,4,2,0,0
10,11,7,9,166.2823734337101,72,20,42,4,19,0,0
16,17,2,20,232.26470145532343,41,22,38,2,8,0,0
13,13,0,25,287.7157674798125,77,55,26,7,5,0,0
19,19,23,8,172.42279453449015,75,71,52,2,1,0,0
6,7,20,23,273.84872701043525,14,83,30,8,8,0,0
8,9,18,3,151.8603297765923,79,47,50,2,10,0,0
10,11,12,23,157.73140591216733,42,37,1,11,8,0,0
16,17,3,10,251.9087828242059,93,34,34,4,20,0,0
18,19,2,0,305.0927879322473,59,26,38,2,15,0,0
4,5,19,2,319.16364890792,53,71,3,1,10,0,0
10,11,8,24,183.9109989397168,6,39,40,6,6,0,0
5,5,13,2,290.5158378284678,69,42,45,0,1,1,0
15,15,10,16,152.10446361224612,72,6,37,10,3,0,0
1,1,17,21,256.59828306198284,15,38,26,9,7,0,0
4,5,13,12,342.7043396006433,59,82,48,11,8,0,0
2,3,18,21,336.18569190093683,10,41,29,5,4,0,0
4,5,12,4,269.46123807765696,34,28,32,0,16,0,0
1,1,0,26,211.83984322287023,95,34,35,5,9,0,0
1,1,0,26,211.83984322287023,95,34,35,5,9,0,0
8,9,9,5,274.8413598231331,19,96,64,2,8,1,0
6,7,14,1,157.88687899424488,3,31,48,0,1,0,0
18,19,9,8,326.9663633598862,9,33,22,0,10,0,0
8,9,8,2,288.60835865007977,27,25,16,5,3,0,0
2,3,21,1,294.90023237578083,17,23,49,2,2,1,0
5,5,22,14,202.76544002579635,19,64,55,3,3,0,0
10,11,7,14,248.21362194687617,82,66,56,5,15,0,0
4,5,2,4,202.6115401796872,22,63,24,5,8,0,0
8,9,17,6,187.84825119965208,92,66,33,10,7,0,0
19,19,15,2,345.7392224999398,57,15,3,3,8,0,0
2,3,8,5,257.9133935462643,98,25,28,7,8,0,0
18,19,16,24,310.4714131554825,48,14,22,1,9,0,0
8,9,14,12,349.85500338755503,45,87,40,0,8,0,0
17,17,12,2,156.6040136703479,90,42,15,10,7,0,0
0,0,8,10,290.90512342094263,22,74,1,1,1,0,0
3,3,6,10,249.46222834014827,60,52,31,9,7,0,0
15,15,0,24,308.94028964802794,38,78,6,10,6,0,0
11,11,23,1,315.8497176830321,66,85,1,0,5,1,0
17,17,3,25,154.76396973539306,50,18,34,4,1,0,0
13,13,10,25,195.57227495076756,30,94,20,1,9,0,0
15,15,10,16,152.10446361224612,72,6,37,10,3,0,0
12,13,14,11,286.22905549120514,22,51,41,0,17,0,0
5,5,13,2,290.5158378284678,69,42,45,0,1,1,0
5,5,22,14,202.76544002579635,19,64,55,3,3,0,0
2,3,3,26,277.99142527479466,92,54,52,5,2,0,0
14,15,22,27,341.51403976627563,11,16,53,4,9,0,0
9,9,8,6,323.0467858434992,21,90,32,0,18,0,0
18,19,13,1,325.42499148036745,79,81,32,1,19,0,0
7,7,5,2,340.1937789913242,62,37,26,10,9,0,0
17,17,14,0,325.43169421826434,2,53,23,10,10,0,0
16,17,14,1,282.126823756315,5,18,46,2,4,0,0
1,1,5,5,168.84887961052485,79,80,39,11,8,0,0
0,0,8,10,290.90512342094263,22,74,1,1,1,0,0
7,7,9,2,207.32573744937724,25,61,54,11,3,0,0
2,3,0,3,198.24861808802737,73,55,65,1,9,1,0
2,3,18,21,336.18569190093683,10,41,29,5,4,0,0
11,11,5,7,298.1733254009975,33,2,46,0,19,0,0
6,7,14,1,157.88687899424488,3,31,48,0,1,0,0
6,7,16,13,160.175154554518,11,38,24,1,5,0,0
15,15,16,6,234.44196410668283,22,19,54,5,12,0,0
0,0,19,3,203.5071272427875,54,83,17,5,6,0,0
10,11,6,5,334.4878483857173,34,1,60,8,6,0,0
0,0,15,23,233.31386649511907,70,9,15,8,4,0,0
2,3,16,16,232.56389776279468,65,96,52,1,6,0,0
16,17,23,6,304.613000536817,20,40,32,6,8,0,0
17,17,22,4,178.32314494548274,10,43,28,2,3,1,0
17,17,14,0,325.43169421826434,2,53,23,10,10,0,0
8,9,14,12,349.85500338755503,45,87,40,0,8,0,0
1,1,5,5,168.84887961052485,79,80,39,11,8,0,0
1,1,8,19,263.24400795163666,86,45,44,2,9,0,0
16,17,2,20,232.26470145532343,41,22,38,2,8,0,0
0,0,1,14,169.60026213413664,16,68,65,3,6,0,0
4,5,13,12,342.7043396006433,59,82,48,11,8,0,0
2,3,18,21,336.18569190093683,10,41,29,5,4,0,0
7,7,7,17,256.061835035615,96,53,37,5,8,0,0
14,15,8,15,323.0869348948863,99,89,19,5,4,0,0
11,11,16,2,275.61385643720865,2,1,36,2,2,0,0
14,15,19,13,198.256204837956,71,61,65,4,18,0,0
0,0,8,10,272.5069487087373,91,76,26,2,10,0,0
13,13,5,0,223.89303398027317,1,39,52,2,4,0,0
8,9,14,3,235.5058914745959,5,5,19,4,3,1,0
10,11,12,23,157.73140591216733,42,37,1,11,8,0,0
14,15,7,26,344.19972019393293,15,38,13,3,4,0,0
18,19,1,27,250.22347353345677,25,37,48,5,1,0,0
17,17,15,15,237.51433777483712,83,59,37,8,9,0,0
13,13,5,0,223.89303398027317,1,39,52,2,4,0,0
9,9,8,6,323.0467858434992,21,90,32,0,18,0,0
14,15,19,13,198.256204837956,71,61,65,4,18,0,0
9,9,5,15,177.63981034786838,11,16,3,3,17,0,0
2,3,8,5,257.9133935462643,98,25,28,7,8,0,0
1,1,22,2,318.24822252293984,44,94,24,2,3,0,0
2,3,3,26,277.99142527479466,92,54,52,5,2,0,0
3,3,6,10,249.46222834014827,60,52,31,9,7,0,0
11,11,1,11,192.88066213401015,68,75,34,8,3,0,0
6,7,14,1,157.88687899424488,3,31,48,0,1,0,0
2,3,16,16,232.56389776279468,65,96,52,1,6,0,0
13,13,16,24,154.65914213326042,62,24,28,4,2,0,0
8,9,18,25,155.39923396091575,20,55,62,6,1,0,0
6,7,12,13,289.8608850685886,66,67,32,0,3,0,0
2,3,0,1,286.9819201752789,1,2,39,1,8,0,0
1,1,8,19,263.24400795163666,86,45,44,2,9,0,0
18,19,13,1,325.42499148036745,79,81,32,1,19,0,0
14,15,22,27,341.51403976627563,11,16,53,4,9,0,0
14,15,3,24,285.3627752925649,67,78,30,0,7,0,0
3,3,6,10,249.46222834014827,60,52,31,9,7,0,0
0,0,16,11,297.9395838670174,89,81,49,8,1,0,0
2,3,16,3,173.81905020648162,29,79,43,1,8,0,0
19,19,16,13,257.9839316695751,49,46,23,1,10,0,0
9,9,16,14,194.21479451387128,47,15,23,1,20,0,0
12,13,4,0,325.3761335426801,0,21,61,0,1,0,0
11,11,5,7,298.1733254009975,33,2,46,0,19,0,0
15,15,9,6,287.71542519382507,66,70,38,3,5,0,0
8,9,7,15,270.7598467867824,95,26,3,1,14,0,0
10,11,23,15,270.23782028662555,41,44,17,0,17,0,0
5,5,22,14,202.76544002579635,19,64,55,3,3,0,0
8,9,12,12,164.37555108455405,13,94,53,5,15,0,0
0,0,16,26,184.22792742983657,91,97,44,3,1,0,0
8,9,9,5,274.8413598231331,19,96,64,2,8,1,0
0,0,5,10,204.960772954588,61,49,27,11,6,0,0
19,19,16,0,204.0132893457497,18,31,18,7,10,0,0
12,13,3,15,208.943521387238,6,50,37,1,15,0,0
15,15,21,27,252.30311734744117,14,94,30,3,4,0,0
7,7,9,2,207.32573744937724,25,61,54,11,3,0,0
13,13,10,8,186.3473485937284,3,51,8,5,6,0,0
1,1,2,1,248.5417372577444,56,79,8,2,19,0,0
1,1,4,1,170.51038969125162,38,50,29,0,13,0,0
3,3,17,9,250.99700071046257,2,3,9,10,8,0,0
17,17,15,15,237.51433777483712,83,59,37,8,9,0,0
8,9,8,2,288.60835865007977,27,25,16,5,3,0,0
9,9,18,22,296.8348608391542,8,2,23,0,3,0,0
15,15,0,24,308.94028964802794,38,78,6,10,6,0,0
13,13,14,5,237.30105711942815,82,34,3,10,1,0,0
1,1,22,22,343.6899828188191,8,21,6,4,7,0,0
4,5,12,4,269.46123807765696,34,28,32,0,16,0,0
15,15,10,16,152.10446361224612,72,6,37,10,3,0,0
2,3,8,5,257.9133935462643,98,25,28,7,8,0,0
5,5,13,2,290.5158378284678,69,42,45,0,1,1,0
14,15,22,13,272.0979362056521,19,6,47,2,1,0,0
12,13,15,14,170.2223653703386,66,33,62,2,19,0,0
9,9,1,5,266.24651152928226,95,16,65,0,12,0,0
15,15,9,6,287.71542519382507,66,70,38,3,5,0,0
3,3,12,9,208.6186848953486,74,16,52,11,2,0,0
6,7,10,1,229.6546964351318,97,70,37,3,5,0,0
12,13,19,17,218.0879092641598,13,29,25,4,2,0,0
4,5,19,2,319.16364890792,53,71,3,1,10,0,0
4,5,18,21,174.12476631786458,42,34,29,9,3,0,0
6,7,16,13,160.175154554518,11,38,24,1,5,0,0
3,3,21,25,260.1677442766788,42,65,14,8,5,0,0
18,19,13,1,325.42499148036745,79,81,32,1,19,0,0
14,15,22,27,341.51403976627563,11,16,53,4,9,0,0
16,17,6,13,186.61061674564812,97,67,20,10,6,0,0
10,11,12,23,157.73140591216733,42,37,1,11,8,0,0
13,13,13,13,229.95575724907084,52,28,61,1,11,0,0
2,3,16,3,173.81905020648162,29,79,43,1,8,0,0
9,9,8,8,298.9404561240167,58,82,2,2,10,0,0
19,19,16,0,204.0132893457497,18,31,18,7,10,0,0
3,3,8,19,200.41254167782895,75,72,47,10,10,0,0
13,13,0,25,287.7157674798125,77,55,26,7,5,0,0
19,19,9,8,212.62543010223897,30,85,56,1,20,0,0
6,7,14,1,157.88687899424488,3,31,48,0,1,0,0
4,5,2,6,305.72407282742336,57,1,1,1,20,0,0
18,19,16,24,310.4714131554825,48,14,22,1,9,0,0
2,3,8,5,257.9133935462643,98,25,28,7,8,0,0
9,9,18,22,296.8348608391542,8,2,23,0,3,0,0
6,7,9,15,181.5697926293055,26,92,52,2,20,0,0
13,13,0,25,287.7157674798125,77,55,26,7,5,0,0
0,0,10,12,271.41146638334084,98,1,7,8,8,0,0
14,15,22,27,341.51403976627563,11,16,53,4,9,0,0
4,5,22,22,222.70838192790484,94,79,17,5,8,0,0
1,1,2,13,188.23973258902393,51,46,28,7,8,0,0
5,5,7,4,166.09869038069513,47,8,36,7,7,0,0
8,9,8,2,288.60835865007977,27,25,16,5,3,0,0
4,5,2,4,202.6115401796872,22,63,24,5,8,0,0
18,19,17,28,290.4136787526836,26,75,15,4,9,0,0
16,17,14,1,282.126823756315,5,18,46,2,4,0,0
7,7,23,19,339.7670502449868,74,5,40,0,10,0,0
13,13,18,16,259.8594231387407,45,59,12,9,6,0,0
3,3,20,13,169.95750382333205,13,90,26,0,7,0,0
1,1,5,13,321.18293049236945,16,6,59,7,9,0,0
15,15,9,6,287.71542519382507,66,70,38,3,5,0,0
8,9,8,4,155.98596885341016,55,15,25,3,9,1,0
6,7,16,13,160.175154554518,11,38,24,1,5,0,0
3,3,17,9,250.99700071046257,2,3,9,10,8,0,0
13,13,18,16,259.8594231387407,45,59,12,9,6,0,0
13,13,10,25,195.57227495076756,30,94,20,1,9,0,0
1,1,22,22,343.6899828188191,8,21,6,4,7,0,0
1,1,22,22,343.6899828188191,8,21,6,4,7,0,0
9,9,17,5,336.1064798079805,18,59,65,8,8,0,0
4,5,18,21,174.12476631786458,42,34,29,9,3,0,0
4,5,22,22,222.70838192790484,94,79,17,5,8,0,0
2,3,21,1,294.90023237578083,17,23,49,2,2,1,0
3,3,9,9,269.31822002763505,48,91,43,5,14,0,0
8,9,8,2,288.60835865007977,27,25,16,5,3,0,0
2,3,16,16,232.56389776279468,65,96,52,1,6,0,0
7,7,9,2,207.32573744937724,25,61,54,11,3,0,0
4,5,2,4,202.6115401796872,22,63,24,5,8,0,0
13,13,9,0,151.51788663197095,68,38,35,1,9,1,0
9,9,17,5,336.1064798079805,18,59,65,8,8,0,0
19,19,22,22,265.4156031368159,45,10,29,8,10,0,0
6,7,22,23,164.27113480057082,17,66,41,7,1,0,0
14,15,22,27,341.51403976627563,11,16,53,4,9,0,0
2,3,14,15,201.75594012643856,98,42,56,2,12,0,0
8,9,1,18,217.28824682641164,75,81,37,4,1,0,0
14,15,9,11,309.64097562105917,46,86,29,9,4,0,0
10,11,21,0,296.72046454256946,58,56,51,4,17,0,0
14,15,3,24,285.3627752925649,67,78,30,0,7,0,0
16,17,11,18,244.95647125601457,57,46,52,1,7,0,0
7,7,9,2,207.32573744937724,25,61,54,11,3,0,0
8,9,8,4,155.98596885341016,55,15,25,3,9,1,0
15,15,17,3,217.05562863593155,93,88,13,1,5,0,0
10,11,5,15,243.11609256389983,66,2,28,3,20,0,0
7,7,2,9,222.7984068663637,57,29,6,3,5,0,0
7,7,10,11,204.34700401588415,97,36,18,10,3,0,0
16,17,2,20,232.26470145532343,41,22,38,2,8,0,0
10,11,7,14,248.21362194687617,82,66,56,5,15,0,0
18,19,4,17,227.69929751486305,23,37,50,11,4,0,0
18,19,2,0,305.0927879322473,59,26,38,2,15,0,0
9,9,22,3,236.03340585015792,50,39,49,2,9,0,0
